Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,STARHEALTH,BUY,533.7,533.7,511.69,566.72,586.25,2.4,50,91.9,ELITE,91.0,Financial Services,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,SONACOMS,BUY,611.35,611.35,582.61,654.46,695.99,2.9,50,88.5,ELITE,94.0,Automobile and Auto Components,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,COALINDIA,BUY,472.15,472.15,455.33,497.38,514.2,2.5,50,86.8,ELITE,85.0,Oil Gas & Consumable Fuels,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,OBEROIRLTY,BUY,1674.7,1674.7,1591.34,1799.74,1883.1,2.5,50,86.3,ELITE,87.0,Realty,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,NAVINFLUOR,BUY,7052.0,7052.0,6793.88,7439.18,7525.0,1.8,50,85.6,ELITE,91.0,Chemicals,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,NAM-INDIA,BUY,1089.9,1089.9,1045.47,1156.54,1200.97,2.5,50,85.0,ELITE,100.0,Financial Services,PANIC,-5,BLOCKED,OK,STOPPED,2026-06-03,1045.47,Stop Loss Hit,-4.08
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,JSWSTEEL,BUY,1310.8,1310.8,1271.37,1369.95,1439.53,3.3,45,84.9,ELITE,73.0,Metals & Mining,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,SIEMENS,BUY,3729.7,3729.7,3562.23,3980.9,4148.37,2.5,50,84.5,ELITE,84.0,Capital Goods,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,APOLLOHOSP,BUY,8089.5,8089.5,7728.82,8630.52,8991.2,2.5,50,80.9,ELITE,73.0,Healthcare,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,912.5,912.5,880.21,960.94,993.23,2.5,50,78.7,STRONG,56.0,Financial Services,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,LT,BUY,4000.9,4000.9,3890.3,4166.8,4277.4,2.5,45,77.6,STRONG,55.0,Construction,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,FEDERALBNK,BUY,293.05,293.05,281.72,310.04,321.37,2.5,45,77.5,STRONG,61.0,Financial Services,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,KEI,BUY,5261.5,5261.5,4985.27,5675.84,6080.04,3.0,45,76.6,STRONG,76.0,Capital Goods,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,EMA21_Bounce,21 EMA Bounce,EICHERMOT,BUY,7141.5,7141.5,6851.7,7576.2,7866.0,2.5,50,59.0,MODERATE,40.0,Automobile and Auto Components,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,52WH_Breakout,52-Week High Breakout,NMDC,BUY,95.31,95.31,92.85,99.0,108.14,5.2,37,53.0,MODERATE,99.0,Metals & Mining,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,Last30Min_ATH,Near 52W High (EOD),COALINDIA,BUY,472.15,472.15,463.3,485.42,491.25,2.2,33,43.8,WEAK,85.0,Oil Gas & Consumable Fuels,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,Last30Min_ATH,Near 52W High (EOD),CGPOWER,BUY,907.7,907.7,883.05,944.68,1071.41,6.6,33,43.0,WEAK,100.0,Capital Goods,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,Last30Min_ATH,Near 52W High (EOD),NAM-INDIA,BUY,1089.9,1089.9,1061.6,1132.35,1160.65,2.5,33,42.0,WEAK,100.0,Financial Services,PANIC,-5,BLOCKED,OK,STOPPED,2026-06-03,1061.6,Stop Loss Hit,-2.6
2026-06-02,14:43,Last30Min_ATH,Near 52W High (EOD),APOLLOHOSP,BUY,8089.5,8089.5,7816.0,8499.75,8773.25,2.5,33,37.9,WEAK,73.0,Healthcare,PANIC,-5,BLOCKED,OK,OPEN,,,,
2026-06-02,14:43,Failed_Breakout_Short,Failed Breakout Short,YESBANK,SHORT,22.83,22.83,23.95,21.15,20.03,2.5,72,70.9,STRONG,86.0,Financial Services,PANIC,-5,IDEAL,OK,OPEN,,,,
2026-06-02,14:43,Failed_Breakout_Short,Failed Breakout Short,LAURUSLABS,SHORT,1382.6,1382.6,1406.74,1346.39,1322.25,2.5,77,64.2,MODERATE,100.0,Healthcare,PANIC,-5,IDEAL,OK,OPEN,,,,
