Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-05,13:48,VCP,VCP (Minervini v2),ADANIPORTS,BUY,1824.2,1842.8,1735.58,2182.27,2731.57,8.0,44,46.8,WEAK,100.0,Services,PANIC,-6,BLOCKED,OK,EXPIRED,2026-07-01,1848.2,Expired (26d > 25d),0.29
2026-06-05,13:48,EMA21_Bounce,21 EMA Bounce,ABCAPITAL,BUY,357.5,357.5,348.14,371.54,380.9,2.5,50,87.7,ELITE,80.0,Financial Services,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-08,348.14,Stop Loss Hit,-2.62
2026-06-05,13:48,EMA21_Bounce,21 EMA Bounce,ADANIPOWER,BUY,232.6,232.6,224.62,254.2,291.37,7.4,45,85.5,ELITE,100.0,Power,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-08,224.62,Stop Loss Hit,-3.43
2026-06-05,13:48,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,4420.9,4420.9,4260.42,4661.62,4822.1,2.5,50,68.8,STRONG,66.0,Healthcare,PANIC,-6,BLOCKED,OK,TARGET,2026-06-12,4661.62,Target 1 Hit,5.45
2026-06-05,13:48,52WH_Breakout,52-Week High Breakout,ADANIENT,BUY,3048.2,3048.2,2985.97,3848.63,5143.83,8.0,37,52.2,MODERATE,100.0,Metals & Mining,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-08,2985.97,Stop Loss Hit,-2.04
2026-06-05,13:48,Last30Min_ATH,Near 52W High (EOD),ADANIENT,BUY,3048.2,3048.2,2921.8,3848.63,5143.83,8.0,39,52.2,MODERATE,100.0,Metals & Mining,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-10,2921.8,Stop Loss Hit,-4.15
2026-06-05,13:48,Last30Min_ATH,Near 52W High (EOD),YESBANK,BUY,23.3,23.3,22.72,24.17,24.3,1.7,33,50.8,MODERATE,92.0,Financial Services,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-10,22.72,Stop Loss Hit,-2.49
2026-06-05,13:48,Last30Min_ATH,Near 52W High (EOD),ADANIGREEN,BUY,1525.7,1525.7,1430.1,1973.32,2697.62,8.0,39,48.8,WEAK,100.0,Power,PANIC,-6,BLOCKED,OK,EXPIRED,2026-06-22,1549.9,Expired (17d > 15d),1.59
2026-06-05,13:48,Failed_Breakout_Short,Failed Breakout Short,CGPOWER,SHORT,937.85,937.85,960.44,903.96,881.37,2.5,77,65.9,STRONG,100.0,Capital Goods,PANIC,-6,IDEAL,OK,TARGET,2026-06-08,903.96,Target 1 Hit,3.61
2026-06-05,16:15,EMA21_Bounce,21 EMA Bounce,GROWW,BUY,196.09,196.09,186.69,210.19,214.36,1.9,45,92.8,ELITE,100.0,Financial Services,PANIC,-6,BLOCKED,OK,EXPIRED,2026-06-22,197.63,Expired (17d > 15d),0.79
2026-06-05,16:15,EMA21_Bounce,21 EMA Bounce,IGIL,BUY,368.4,368.4,351.69,393.46,410.17,2.5,45,91.0,ELITE,85.0,Services,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-11,351.69,Stop Loss Hit,-4.54
