Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-07-09,13:43,VCP,VCP (Minervini v2),FEDERALBNK,BUY,327.75,334.3,316.61,369.65,426.85,5.2,47,33.5,WEAK,78.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,ADANIENT,BUY,3083.6,3083.6,2980.58,3245.0,3638.86,5.4,50,55.1,MODERATE,100.0,Metals & Mining,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,NAVINFLUOR,BUY,7689.0,7689.0,7288.23,8290.16,8690.93,2.5,50,53.5,MODERATE,97.0,Chemicals,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,PIDILITIND,BUY,1590.4,1590.4,1550.69,1649.96,1753.8,4.1,50,51.6,MODERATE,90.0,Chemicals,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,1550.69,Stop Loss Hit,-2.5
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,NIACL,BUY,183.62,183.62,174.93,196.66,207.18,2.7,45,50.5,MODERATE,64.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,SHRIRAMFIN,BUY,1031.7,1031.7,1001.61,1076.84,1087.3,1.8,45,49.7,WEAK,57.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,HDFCAMC,BUY,2737.1,2737.1,2628.13,2900.55,3009.52,2.5,55,47.1,WEAK,70.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,GRASIM,BUY,3191.9,3191.9,3110.28,3500.65,4000.25,8.0,55,46.8,WEAK,86.0,Construction Materials,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,3110.28,Stop Loss Hit,-2.56
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,GLENMARK,BUY,2267.2,2267.2,2186.45,2388.32,2469.07,2.5,50,45.4,WEAK,57.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,560.05,560.05,536.72,595.04,618.37,2.5,50,43.3,WEAK,93.0,Pharma,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,AUBANK,BUY,1047.4,1047.4,1022.0,1085.5,1110.9,2.5,50,38.9,WEAK,64.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,EMA21_Bounce,21 EMA Bounce,DIVISLAB,BUY,6813.0,6813.0,6645.8,7063.8,7231.0,2.5,50,38.3,WEAK,73.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,TARGET,2026-07-14,7063.8,Target 1 Hit,3.68
2026-07-09,13:43,52WH_Breakout,52-Week High Breakout,SUNPHARMA,BUY,1938.7,1938.7,1913.39,2142.22,2471.54,8.0,37,46.3,WEAK,86.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-13,1913.39,Stop Loss Hit,-1.31
2026-07-09,13:43,Last30Min_ATH,Near 52W High (EOD),APOLLOHOSP,BUY,8845.5,8845.5,8756.5,8979.0,9667.75,8.0,39,48.0,WEAK,86.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,8756.5,Stop Loss Hit,-1.01
2026-07-09,13:43,Last30Min_ATH,Near 52W High (EOD),SUNPHARMA,BUY,1938.7,1938.7,1888.2,2142.22,2471.54,8.0,39,47.6,WEAK,86.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,13:43,Last30Min_ATH,Near 52W High (EOD),GRASIM,BUY,3191.9,3191.9,3136.3,3500.65,4000.25,8.0,39,39.4,WEAK,86.0,Construction Materials,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-13,3136.3,Stop Loss Hit,-1.74
2026-07-09,13:43,Failed_Breakout_Short,Failed Breakout Short,HAVELLS,SHORT,1190.8,1190.8,1241.76,1114.36,1063.4,2.5,75,52.1,MODERATE,38.0,Consumer Durables,DISTRIBUTION,0,IDEAL,OK,OPEN,,,,
2026-07-09,16:13,VCP,VCP (Minervini v2),SAILIFE,BUY,1234.4,1260.0,1179.27,1455.29,1771.29,6.3,49,42.9,WEAK,99.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,VCP,VCP (Minervini v2),KAJARIACER,BUY,1215.0,1232.9,1141.46,1370.06,1461.5,2.5,45,31.8,WEAK,67.0,Consumer Durables,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,SAREGAMA,BUY,476.1,476.1,440.39,529.67,565.38,2.5,55,58.1,MODERATE,100.0,Media Entertainment & Publication,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,HONAUT,BUY,38015.0,38015.0,37418.36,40480.0,41075.0,5.1,50,56.4,MODERATE,100.0,Capital Goods,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,AJANTPHARM,BUY,3307.6,3307.6,3175.29,3506.9,3657.88,2.6,45,55.4,MODERATE,79.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,MANKIND,BUY,2532.0,2532.0,2440.65,2669.02,2760.37,2.5,45,54.6,MODERATE,94.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,BHARATFORG,BUY,2130.6,2130.6,2050.83,2250.26,2330.03,2.5,45,53.5,MODERATE,88.0,Automobile and Auto Components,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,ACUTAAS,BUY,3458.8,3458.8,3297.37,3740.0,4159.24,4.3,45,53.1,MODERATE,100.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,MOTILALOFS,BUY,942.5,942.5,899.18,1007.48,1050.8,2.5,55,52.8,MODERATE,99.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,IFCI,BUY,76.66,76.66,72.93,82.25,83.44,1.8,45,52.6,MODERATE,100.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,LGEINDIA,BUY,1563.8,1563.8,1528.2,1617.2,1652.8,2.5,45,51.9,MODERATE,59.0,Consumer Durables,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,1528.2,Stop Loss Hit,-2.28
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,KIMS,BUY,813.75,813.75,790.8,858.0,918.47,4.6,50,51.7,MODERATE,98.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,ENDURANCE,BUY,2706.8,2706.8,2610.94,2850.59,2946.45,2.5,45,51.5,MODERATE,77.0,Automobile and Auto Components,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,TMCV,BUY,419.85,419.85,407.83,437.88,449.9,2.5,50,51.4,MODERATE,48.0,Capital Goods,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,CRAFTSMAN,BUY,9282.5,9282.5,8978.41,9738.64,10042.73,2.5,45,51.3,MODERATE,100.0,Automobile and Auto Components,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,SAILIFE,BUY,1234.4,1234.4,1181.94,1313.09,1365.55,2.5,50,51.2,MODERATE,99.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,APTUS,BUY,279.5,279.5,270.77,292.6,295.0,1.8,45,47.3,WEAK,100.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,TARGET,2026-07-13,292.6,Target 1 Hit,4.69
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,THERMAX,BUY,4785.0,4785.0,4500.43,5211.85,5496.42,2.5,50,46.9,WEAK,99.0,Capital Goods,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,4500.43,Stop Loss Hit,-5.95
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,TATACAP,BUY,355.85,355.85,340.26,379.24,379.95,1.5,45,45.7,WEAK,72.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,LALPATHLAB,BUY,1684.6,1684.6,1623.37,1776.44,1837.67,2.5,50,45.3,WEAK,95.0,Healthcare,DISTRIBUTION,0,BLOCKED,OK,TARGET,2026-07-15,1776.44,Target 1 Hit,5.45
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,KPIL,BUY,1349.9,1349.9,1312.38,1406.18,1443.7,2.5,45,44.9,WEAK,83.0,Construction,DISTRIBUTION,0,BLOCKED,OK,STOPPED,2026-07-14,1312.38,Stop Loss Hit,-2.78
2026-07-09,16:13,EMA21_Bounce,21 EMA Bounce,ANGELONE,BUY,341.1,341.1,326.13,363.56,378.53,2.5,45,44.6,WEAK,94.0,Financial Services,DISTRIBUTION,0,BLOCKED,OK,OPEN,,,,
