Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-08-03,13:33,VCP,VCP (Minervini v2),APOLLOHOSP,BUY,8820.0,9049.0,8695.3,9811.92,11046.42,5.6,84,62.3,MODERATE,71.0,Healthcare,ACCUMULATION,3,IDEAL,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,DIXON,BUY,13892.0,13892.0,13341.18,14718.23,16235.46,4.3,60,72.2,STRONG,95.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,LICI,BUY,428.5,428.5,419.11,442.58,451.97,2.5,55,63.8,MODERATE,60.0,Financial Services,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-04,419.11,Stop Loss Hit,-2.19
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,SBIN,BUY,1045.0,1045.0,1018.76,1084.36,1110.6,2.5,55,59.7,MODERATE,39.0,Financial Services,ACCUMULATION,3,CAUTION,OK,TARGET,2026-08-06,1084.36,Target 1 Hit,3.77
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,PRESTIGE,BUY,1670.0,1670.0,1583.41,1799.88,1886.47,2.5,60,56.7,MODERATE,73.0,Realty,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-04,1583.41,Stop Loss Hit,-5.19
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,OBEROIRLTY,BUY,1861.1,1861.1,1800.19,1952.46,2013.37,2.5,55,56.4,MODERATE,67.0,Realty,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-04,1800.19,Stop Loss Hit,-3.27
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,OFSS,BUY,11332.0,11332.0,10902.62,11976.07,12405.45,2.5,55,56.3,MODERATE,82.0,Information Technology,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,PETRONET,BUY,284.85,284.85,274.71,300.06,310.2,2.5,55,54.7,MODERATE,48.0,Oil Gas & Consumable Fuels,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,POWERGRID,BUY,287.0,287.0,281.48,295.28,300.8,2.5,60,53.3,MODERATE,27.0,Power,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-05,281.48,Stop Loss Hit,-1.92
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,BHEL,BUY,411.15,411.15,399.46,428.68,440.37,2.5,60,52.7,MODERATE,47.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,1028.9,1028.9,991.26,1085.36,1127.85,2.6,60,49.6,WEAK,62.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,EMA21_Bounce,21 EMA Bounce,AUBANK,BUY,1060.0,1060.0,1017.59,1123.62,1166.03,2.5,60,49.2,WEAK,49.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,52WH_Breakout,52-Week High Breakout,DIVISLAB,BUY,8585.0,8585.0,7992.17,9920.49,12081.48,5.9,67,83.1,ELITE,100.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,52WH_Breakout,52-Week High Breakout,EICHERMOT,BUY,8050.0,8050.0,7821.86,8392.21,8895.1,3.7,62,82.0,ELITE,66.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,52WH_Breakout,52-Week High Breakout,ABCAPITAL,BUY,424.35,424.35,405.61,452.46,479.69,3.0,62,74.7,STRONG,74.0,Financial Services,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-07,405.61,Stop Loss Hit,-4.42
2026-08-03,13:33,52WH_Breakout,52-Week High Breakout,SIEMENS,BUY,3900.0,3900.0,3780.86,4220.44,4738.96,7.0,62,61.3,MODERATE,48.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),DIVISLAB,BUY,8585.0,8585.0,8105.0,9920.49,12081.48,7.3,64,87.5,ELITE,100.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),EICHERMOT,BUY,8050.0,8050.0,7852.0,8347.0,8895.1,4.3,64,86.4,ELITE,66.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),SHRIRAMFIN,BUY,1090.2,1090.2,1051.6,1148.1,1223.72,3.5,60,85.4,ELITE,60.0,Financial Services,ACCUMULATION,3,CAUTION,OK,TARGET,2026-08-06,1148.1,Target 1 Hit,5.31
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),TVSMOTOR,BUY,4389.0,4389.0,4281.9,5106.5,6267.5,8.0,60,84.5,ELITE,86.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),MARICO,BUY,880.95,880.95,865.3,936.4,1026.11,8.0,60,77.7,STRONG,61.0,Fast Moving Consumer Goods,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-08-04,865.3,Stop Loss Hit,-1.78
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),JSWSTEEL,BUY,1292.3,1292.3,1268.7,1327.7,1351.3,2.5,58,76.5,STRONG,46.0,Metals & Mining,ACCUMULATION,3,CAUTION,OK,TARGET,2026-08-05,1327.7,Target 1 Hit,2.74
2026-08-03,13:33,Last30Min_ATH,Near 52W High (EOD),SIEMENS,BUY,3900.0,3900.0,3694.2,4220.44,4738.96,4.1,64,65.7,STRONG,48.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
