Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-18,13:56,VCP,VCP (Minervini v2),ADANIPORTS,BUY,1842.1,1850.0,1729.19,2197.27,2759.2,7.5,81,67.9,STRONG,100.0,Services,ACCUMULATION,4,IDEAL,OK,OPEN,,,,
2026-06-18,13:56,VCP,VCP (Minervini v2),ADANIENT,BUY,3013.4,3058.43,2849.6,3865.67,5171.88,8.0,85,67.5,STRONG,100.0,Metals & Mining,ACCUMULATION,4,IDEAL,OK,OPEN,,,,
2026-06-18,13:56,VCP,VCP (Minervini v2),SONACOMS,BUY,605.05,621.8,579.19,712.83,860.13,5.6,79,62.1,MODERATE,80.0,Automobile and Auto Components,ACCUMULATION,4,IDEAL,OK,OPEN,,,,
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,ADANIPOWER,BUY,230.57,230.57,215.4,253.32,254.2,1.6,55,72.9,STRONG,100.0,Power,ACCUMULATION,4,CAUTION,OK,OPEN,,,,
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,BSE,BUY,4014.5,4014.5,3881.04,4214.69,4298.9,2.1,55,72.2,STRONG,100.0,Financial Services,ACCUMULATION,4,CAUTION,OK,STOPPED,2026-06-24,3881.04,Stop Loss Hit,-3.32
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,TATACOMM,BUY,1942.0,1942.0,1861.88,2062.18,2142.3,2.5,60,71.4,STRONG,100.0,Telecommunication,ACCUMULATION,4,CAUTION,OK,TARGET,2026-06-22,2062.18,Target 1 Hit,6.19
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,ATGL,BUY,724.35,724.35,672.66,801.89,853.58,2.5,55,68.2,STRONG,100.0,Oil Gas & Consumable Fuels,ACCUMULATION,4,CAUTION,OK,OPEN,,,,
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,ZYDUSLIFE,BUY,1074.4,1074.4,1048.07,1113.9,1115.5,1.6,60,63.7,MODERATE,82.0,Healthcare,ACCUMULATION,4,CAUTION,OK,TARGET,2026-06-23,1113.9,Target 1 Hit,3.68
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,820.75,820.75,800.0,851.88,872.63,2.5,65,62.4,MODERATE,61.0,Fast Moving Consumer Goods,ACCUMULATION,4,CAUTION,OK,OPEN,,,,
2026-06-18,13:56,EMA21_Bounce,21 EMA Bounce,DIVISLAB,BUY,6767.0,6767.0,6562.36,7073.96,7278.6,2.5,60,58.3,MODERATE,66.0,Healthcare,ACCUMULATION,4,CAUTION,OK,OPEN,,,,
