Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,ADANIPORTS,BUY,1828.6,1828.6,1768.5,1918.75,2162.65,5.6,65,73.1,STRONG,100.0,Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,BHEL,BUY,392.25,392.25,374.81,418.41,435.85,2.5,55,70.2,STRONG,100.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,STARHEALTH,BUY,533.7,533.7,514.74,562.14,586.25,2.8,65,65.9,STRONG,75.0,Financial Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,NESTLEIND,BUY,1407.3,1407.3,1369.75,1463.62,1501.17,2.5,60,65.3,STRONG,75.0,Fast Moving Consumer Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,936.2,936.2,898.46,992.81,1030.55,2.5,60,61.8,MODERATE,70.0,Financial Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,APOLLOHOSP,BUY,8427.5,8427.5,8224.98,8731.28,9260.25,4.1,60,60.4,MODERATE,67.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,OBEROIRLTY,BUY,1694.8,1694.8,1625.49,1798.76,1868.07,2.5,65,57.6,MODERATE,81.0,Realty,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,JSWSTEEL,BUY,1287.2,1287.2,1254.83,1335.76,1368.13,2.5,55,57.1,MODERATE,62.0,Metals & Mining,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,SIEMENS,BUY,3725.4,3725.4,3574.75,3951.38,4102.03,2.5,55,54.9,MODERATE,77.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,SUNPHARMA,BUY,1820.4,1820.4,1787.61,1869.59,1882.0,1.9,55,52.4,MODERATE,45.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,EMA21_Bounce,21 EMA Bounce,ASTRAL,BUY,1565.2,1565.2,1516.44,1638.34,1687.1,2.5,55,45.6,WEAK,31.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,52WH_Breakout,52-Week High Breakout,YESBANK,BUY,25.11,25.11,24.09,26.64,30.0,4.8,62,86.1,ELITE,100.0,Financial Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,52WH_Breakout,52-Week High Breakout,POLYCAB,BUY,9926.5,9926.5,9718.43,11926.35,15162.35,8.0,57,83.7,ELITE,100.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,52WH_Breakout,52-Week High Breakout,GNFC,BUY,559.25,559.25,533.13,679.3,873.55,8.0,62,81.7,ELITE,100.0,Chemicals,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,52WH_Breakout,52-Week High Breakout,KEI,BUY,5643.5,5643.5,5427.44,6698.12,8404.62,8.0,57,77.5,STRONG,100.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,Last30Min_ATH,Near 52W High (EOD),POLYCAB,BUY,9926.5,9926.5,9600.0,11926.35,15162.35,8.0,64,88.1,ELITE,100.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,Last30Min_ATH,Near 52W High (EOD),ADANIPORTS,BUY,1828.6,1828.6,1806.3,1862.05,2162.65,8.0,60,87.2,ELITE,100.0,Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,Last30Min_ATH,Near 52W High (EOD),GNFC,BUY,559.25,559.25,537.45,679.3,873.55,8.0,64,86.1,ELITE,100.0,Chemicals,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-17,14:23,Last30Min_ATH,Near 52W High (EOD),KEI,BUY,5643.5,5643.5,5410.5,6698.12,8404.62,8.0,64,81.9,ELITE,100.0,Capital Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
