Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,RS,Sector,Regime,Regime_Score,Regime_Fit,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,ABB,BUY,7029.5,7029.5,6833.5,8507.76,10899.76,8.0,60,100.0,Capital Goods,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,6833.5,Stop Loss Hit [v2 cleanup],-2.79
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,SONACOMS,BUY,593.85,593.85,573.35,691.23,848.79,8.0,60,100.0,Automobile and Auto Components,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,573.35,Stop Loss Hit [v2 cleanup],-3.45
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,TITAN,BUY,4525.9,4525.9,4330.0,4959.06,5659.96,5.8,64,75.0,Consumer Durables,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,4330.0,Stop Loss Hit [v2 cleanup],-4.33
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,NMDC,BUY,89.78,89.78,87.26,99.65,115.63,8.0,60,86.0,Metals & Mining,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,87.26,Stop Loss Hit [v2 cleanup],-2.81
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,TORNTPOWER,BUY,1565.0,1565.0,1520.6,1631.6,1757.07,4.3,62,96.0,Power,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1520.6,Stop Loss Hit [v2 cleanup],-2.84
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,NESTLEIND,BUY,1285.6,1285.6,1252.8,1334.8,1367.6,2.5,58,57.0,Fast Moving Consumer Goods,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1252.8,Stop Loss Hit [v2 cleanup],-2.55
2026-04-17,11:55,Last30Min_ATH,Last 30 Min ATH,NTPC,BUY,393.6,393.6,388.45,430.69,490.71,8.0,60,96.0,Power,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,388.45,Stop Loss Hit [v2 cleanup],-1.31
2026-04-17,11:55,Failed_Breakout_Short,Failed Breakout Short,PERSISTENT,SHORT,5446.5,5446.5,5657.03,5130.7,4825.0,3.0,62,33.0,Information Technology,ACCUMULATION,2,CAUTION,TARGET,2026-04-22,5130.7,Target 1 Hit,5.8
2026-04-17,11:55,Failed_Breakout_Short,Failed Breakout Short,TATACOMM,SHORT,1521.1,1521.1,1592.63,1413.8,1401.9,1.7,57,36.0,Telecommunication,ACCUMULATION,2,CAUTION,OPEN,,,,
2026-04-17,11:55,Failed_Breakout_Short,Failed Breakout Short,WIPRO,SHORT,204.32,204.32,214.73,188.7,178.29,2.5,65,20.0,Information Technology,ACCUMULATION,2,CAUTION,OPEN,,,,
2026-04-17,11:55,Failed_Breakout_Short,Failed Breakout Short,HDFCLIFE,SHORT,616.45,616.45,657.06,555.54,555.1,1.5,57,26.0,Financial Services,ACCUMULATION,2,CAUTION,OPEN,,,,
2026-04-17,14:41,EMA21_Bounce,21 EMA Bounce,CCL,BUY,1089.4,1089.4,1051.89,1145.66,1183.17,2.5,60,87.0,Fast Moving Consumer Goods,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1051.89,Stop Loss Hit [v2 cleanup],-3.44
2026-04-17,14:41,EMA21_Bounce,21 EMA Bounce,VTL,BUY,557.6,557.6,533.36,593.96,660.56,4.2,55,100.0,Textiles,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,533.36,Stop Loss Hit [v2 cleanup],-4.35
2026-04-17,14:41,EMA21_Bounce,21 EMA Bounce,GESHIP,BUY,1424.3,1424.3,1355.9,1526.9,1595.3,2.5,65,100.0,Services,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1355.9,Stop Loss Hit [v2 cleanup],-4.8
2026-04-17,14:41,EMA21_Bounce,21 EMA Bounce,ACUTAAS,BUY,2361.7,2361.7,2236.15,2550.02,2580.0,1.7,60,100.0,Healthcare,ACCUMULATION,2,CAUTION,OPEN,,,,
2026-04-17,14:41,EMA21_Bounce,21 EMA Bounce,ANURAS,BUY,1288.0,1288.0,1237.44,1363.84,1414.4,2.5,60,54.0,Chemicals,ACCUMULATION,2,CAUTION,OPEN,,,,
2026-04-17,14:41,52WH_Breakout,52-Week High Breakout,ADANIENSOL,BUY,1259.8,1259.8,1203.99,1542.04,1998.74,8.0,57,100.0,Power,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1203.99,Stop Loss Hit [v2 cleanup],-4.43
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,NATCOPHARM,BUY,1119.7,1119.7,1081.0,1177.75,1314.38,5.0,60,100.0,Healthcare,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1081.0,Stop Loss Hit [v2 cleanup],-3.46
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,CPPLUS,BUY,2264.3,2264.3,2125.9,2830.39,3746.39,8.0,64,100.0,Capital Goods,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,2125.9,Stop Loss Hit [v2 cleanup],-6.11
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,LLOYDSME,BUY,1623.3,1623.3,1556.9,1981.99,2562.39,8.0,64,100.0,Metals & Mining,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1556.9,Stop Loss Hit [v2 cleanup],-4.09
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,CHENNPETRO,BUY,1041.85,1041.85,984.05,1128.55,1186.35,2.5,58,100.0,Oil Gas & Consumable Fuels,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,984.05,Stop Loss Hit [v2 cleanup],-5.55
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,ANGELONE,BUY,322.47,322.47,297.51,393.76,509.11,7.5,64,100.0,Financial Services,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,297.51,Stop Loss Hit [v2 cleanup],-7.74
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,ADANIENSOL,BUY,1259.8,1259.8,1221.6,1542.04,1998.74,8.0,64,100.0,Power,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1221.6,Stop Loss Hit [v2 cleanup],-3.03
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,HFCL,BUY,95.49,95.49,91.02,117.53,153.2,8.0,64,100.0,Telecommunication,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,91.02,Stop Loss Hit [v2 cleanup],-4.68
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,GRANULES,BUY,655.7,655.7,646.85,732.27,856.17,8.0,60,82.0,Healthcare,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,646.85,Stop Loss Hit [v2 cleanup],-1.35
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,NTPCGREEN,BUY,111.96,111.96,107.62,118.47,129.24,4.0,62,100.0,Power,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,107.62,Stop Loss Hit [v2 cleanup],-3.88
2026-04-17,14:41,Last30Min_ATH,Last 30 Min ATH,ABSLAMC,BUY,1068.25,1068.25,1016.1,1271.36,1600.01,8.0,60,100.0,Financial Services,ACCUMULATION,2,CAUTION,INVALID_DAY0,2026-04-17,1016.1,Stop Loss Hit [v2 cleanup],-4.88
2026-04-17,14:41,Failed_Breakout_Short,Failed Breakout Short,GROWW,SHORT,198.34,198.34,217.5,169.6,150.44,2.5,62,100.0,Financial Services,ACCUMULATION,2,CAUTION,STOPPED,2026-04-22,217.5,Stop Loss Hit,-9.66
2026-04-17,14:41,Failed_Breakout_Short,Failed Breakout Short,FLUOROCHEM,SHORT,3354.8,3354.8,3451.19,3210.22,3113.83,2.5,57,55.0,Chemicals,ACCUMULATION,2,CAUTION,TARGET,2026-04-17,3210.22,Target 1 Hit,4.31
