Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-07-02,12:53,VCP,VCP (Minervini v2),FEDERALBNK,BUY,331.0,332.35,309.59,366.49,421.74,3.9,85,67.7,STRONG,77.0,Financial Services,ACCUMULATION,3,IDEAL,OK,OPEN,,,,
2026-07-02,12:53,VCP,VCP (Minervini v2),ADANIGREEN,BUY,1555.2,1563.6,1447.92,1898.74,2441.04,7.6,85,67.5,STRONG,100.0,Power,ACCUMULATION,3,IDEAL,OK,OPEN,,,,
2026-07-02,12:53,VCP,VCP (Minervini v2),SBIN,BUY,1051.6,1059.8,999.33,1150.5,1210.97,2.5,79,62.3,MODERATE,41.0,Financial Services,ACCUMULATION,3,IDEAL,OK,OPEN,,,,
2026-07-02,12:53,VCP,VCP (Minervini v2),ZYDUSLIFE,BUY,1099.8,1128.5,1048.53,1276.79,1516.74,4.9,81,61.8,MODERATE,87.0,Healthcare,ACCUMULATION,3,IDEAL,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,BANDHANBNK,BUY,205.1,205.1,200.33,212.48,212.66,1.6,60,70.9,STRONG,100.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,MANAPPURAM,BUY,323.1,323.1,312.08,339.63,350.65,2.5,55,65.6,STRONG,82.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,HAL,BUY,4434.0,4434.0,4318.81,4606.78,4721.97,2.5,55,65.3,STRONG,74.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,544.3,544.3,526.31,571.28,589.27,2.5,60,63.7,MODERATE,92.0,Pharma,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,GRASIM,BUY,3169.2,3169.2,3090.1,3469.73,3956.03,8.0,55,60.7,MODERATE,76.0,Construction Materials,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-07-02,12:53,EMA21_Bounce,21 EMA Bounce,BERGEPAINT,BUY,520.75,520.75,505.79,543.19,558.15,2.5,60,60.1,MODERATE,75.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
