Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-08-19,11:15,VCP,VCP (Minervini v2),TITAN,BUY,5068.0,5168.0,4796.8,5920.82,7138.98,5.3,45,47.5,WEAK,95.0,Consumer Durables,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,VCP,VCP (Minervini v2),EICHERMOT,BUY,7990.5,8165.0,7611.64,8995.04,10259.42,3.8,45,42.6,WEAK,64.0,Automobile and Auto Components,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,VCP,VCP (Minervini v2),DIXON,BUY,14462.0,14685.0,13511.1,16867.78,18471.0,3.2,37,40.5,WEAK,91.0,Consumer Durables,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,VCP,VCP (Minervini v2),BAJAJ-AUTO,BUY,11645.0,11863.0,11233.55,13322.72,15684.72,6.1,42,31.6,WEAK,68.0,Automobile and Auto Components,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,CHOLAFIN,BUY,1873.5,1873.5,1830.12,1938.57,1981.95,2.5,45,78.1,STRONG,82.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,M&MFIN,BUY,389.6,389.6,373.56,413.66,415.0,1.6,50,76.9,STRONG,100.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,IDFCFIRSTB,BUY,85.49,85.49,83.57,88.37,88.5,1.6,50,74.6,STRONG,93.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,AUBANK,BUY,1075.0,1075.0,1050.42,1111.87,1136.45,2.5,45,74.3,STRONG,62.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,OFSS,BUY,11774.0,11774.0,11389.12,12351.32,12736.2,2.5,45,72.8,STRONG,89.0,Information Technology,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,DLF,BUY,669.9,669.9,648.5,702.0,723.4,2.5,50,71.2,STRONG,77.0,Realty,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,OBEROIRLTY,BUY,1869.7,1869.7,1804.2,1967.95,2033.45,2.5,55,70.3,STRONG,65.0,Realty,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,NATIONALUM,BUY,386.55,386.55,369.32,420.63,422.2,2.1,45,67.7,STRONG,38.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,1016.7,1016.7,998.92,1043.37,1061.15,2.5,50,64.9,MODERATE,66.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,HINDALCO,BUY,1038.95,1038.95,1006.26,1087.99,1104.65,2.0,45,64.7,MODERATE,36.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,5013.0,5013.0,4868.64,5229.54,5373.9,2.5,50,62.7,MODERATE,66.0,Healthcare,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,JSWSTEEL,BUY,1285.8,1285.8,1248.5,1341.75,1379.05,2.5,50,58.9,MODERATE,48.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,EMA21_Bounce,21 EMA Bounce,SAIL,BUY,172.75,172.75,166.18,182.6,189.17,2.5,50,54.4,MODERATE,18.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-08-19,11:15,Last30Min_ATH,Near 52W High (EOD),NAM-INDIA,BUY,1217.0,1217.0,1175.0,1280.0,1322.0,2.5,35,33.4,WEAK,70.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
