Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,ICICIBANK,BUY,1431.8,1431.8,1403.51,1474.24,1502.53,2.5,55,74.7,STRONG,71.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,INDIGO,BUY,5333.5,5333.5,5188.92,5550.37,5694.95,2.5,60,74.5,STRONG,89.0,Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,BAJFINANCE,BUY,1102.2,1102.2,1053.7,1176.4,1254.85,3.1,60,67.1,STRONG,83.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,GODREJPROP,BUY,2108.4,2108.4,2022.26,2237.61,2323.75,2.5,60,62.2,MODERATE,84.0,Realty,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,NIACL,BUY,179.56,179.56,171.65,191.42,192.75,1.7,60,62.1,MODERATE,59.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,ASIANPAINT,BUY,2750.0,2750.0,2682.4,2851.4,2864.0,1.7,60,58.1,MODERATE,52.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,1027.3,1027.3,998.43,1070.6,1077.85,1.8,60,57.6,MODERATE,70.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,ABCAPITAL,BUY,407.75,407.75,395.01,430.7,452.83,3.5,60,56.7,MODERATE,77.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,CIPLA,BUY,1467.7,1467.7,1434.13,1518.05,1551.62,2.5,60,55.6,MODERATE,46.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,BHEL,BUY,409.0,409.0,395.12,429.82,443.7,2.5,60,52.8,MODERATE,38.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,863.5,863.5,843.01,894.24,908.16,2.2,60,51.9,MODERATE,48.0,Fast Moving Consumer Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,572.65,572.65,550.1,606.47,629.02,2.5,60,50.6,MODERATE,49.0,Pharma,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,52WH_Breakout,52-Week High Breakout,TITAN,BUY,5090.0,5090.0,4955.86,5794.62,6934.78,8.0,67,84.9,ELITE,87.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,52WH_Breakout,52-Week High Breakout,GRASIM,BUY,3380.5,3380.5,3310.85,3694.97,4203.81,8.0,67,59.5,MODERATE,70.0,Construction Materials,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,Last30Min_ATH,Near 52W High (EOD),TITAN,BUY,5090.0,5090.0,4886.2,5794.62,6934.78,8.0,64,92.9,ELITE,87.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,Last30Min_ATH,Near 52W High (EOD),BOSCHLTD,BUY,43505.0,43505.0,42620.0,49009.94,57917.61,8.0,60,79.9,STRONG,81.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,Last30Min_ATH,Near 52W High (EOD),GRASIM,BUY,3380.5,3380.5,3290.2,3694.97,4203.81,8.0,64,67.5,STRONG,70.0,Construction Materials,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-08-10,11:41,Failed_Breakout_Short,Failed Breakout Short,SBIN,SHORT,1071.0,1071.0,1131.09,980.87,920.78,2.5,57,55.4,MODERATE,62.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
