Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-08-14,11:36,VCP,VCP (Minervini v2),EICHERMOT,BUY,8066.5,8143.0,7530.9,9061.15,10201.82,3.4,45,46.8,WEAK,82.0,Automobile and Auto Components,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,PETRONET,BUY,282.6,282.6,273.97,295.54,304.17,2.5,50,53.2,MODERATE,60.0,Oil Gas & Consumable Fuels,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,DIXON,BUY,14130.0,14130.0,13724.16,14738.76,15144.6,2.5,50,50.9,MODERATE,100.0,Consumer Durables,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,DLF,BUY,665.0,665.0,645.18,694.73,714.55,2.5,50,48.3,WEAK,75.0,Realty,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,STARHEALTH,BUY,585.15,585.15,570.23,607.53,622.45,2.5,50,44.4,WEAK,69.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,APOLLOHOSP,BUY,8920.5,8920.5,8492.37,9562.7,9608.7,1.6,55,38.1,WEAK,66.0,Healthcare,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,865.2,865.2,849.01,889.49,910.91,2.8,50,35.1,WEAK,53.0,Fast Moving Consumer Goods,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,EMA21_Bounce,21 EMA Bounce,DEEPAKNTR,BUY,1723.2,1723.2,1664.28,1811.58,1844.44,2.1,45,29.5,WEAK,36.0,Chemicals,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,Last30Min_ATH,Near 52W High (EOD),HAL,BUY,5029.9,5029.9,4924.2,5579.6,6469.1,8.0,35,43.8,WEAK,77.0,Capital Goods,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,Last30Min_ATH,Near 52W High (EOD),APOLLOHOSP,BUY,8920.5,8920.5,8588.5,9418.5,9608.7,2.1,39,30.7,WEAK,66.0,Healthcare,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,11:36,Failed_Breakout_Short,Failed Breakout Short,ASHOKLEY,SHORT,171.64,171.64,184.24,152.74,140.14,2.5,80,62.8,MODERATE,71.0,Capital Goods,DISTRIBUTION,1,IDEAL,OK,OPEN,,,,
2026-08-14,11:36,Failed_Breakout_Short,Failed Breakout Short,BERGEPAINT,SHORT,545.1,545.1,571.42,505.62,479.3,2.5,77,49.7,WEAK,60.0,Consumer Durables,DISTRIBUTION,1,IDEAL,OK,OPEN,,,,
2026-08-14,11:36,Failed_Breakout_Short,Failed Breakout Short,CONCOR,SHORT,527.0,527.0,548.2,495.2,474.0,2.5,77,47.0,WEAK,53.0,Services,DISTRIBUTION,1,IDEAL,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,PARADEEP,BUY,147.85,147.85,142.52,155.84,159.5,2.2,45,57.4,MODERATE,82.0,Chemicals,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,FIVESTAR,BUY,550.2,550.2,526.81,585.29,608.68,2.5,50,54.9,MODERATE,93.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,TATACAP,BUY,364.2,364.2,356.02,376.47,377.9,1.7,45,54.6,MODERATE,87.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,TRAVELFOOD,BUY,1364.9,1364.9,1313.24,1442.39,1470.9,2.1,45,53.1,MODERATE,100.0,Consumer Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,MGL,BUY,1138.7,1138.7,1102.71,1192.68,1228.67,2.5,45,52.7,MODERATE,59.0,Oil Gas & Consumable Fuels,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,CARTRADE,BUY,2797.8,2797.8,2663.45,2999.33,3133.68,2.5,50,52.6,MODERATE,100.0,Consumer Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-08-14,14:31,EMA21_Bounce,21 EMA Bounce,GABRIEL,BUY,1459.0,1459.0,1401.94,1544.59,1596.7,2.4,50,52.6,MODERATE,100.0,Automobile and Auto Components,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
