Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-26,13:02,EMA21_Bounce,21 EMA Bounce,MANAPPURAM,BUY,318.5,318.5,304.05,340.17,354.62,2.5,65,76.8,STRONG,79.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,EMA21_Bounce,21 EMA Bounce,CGPOWER,BUY,942.1,942.1,906.89,994.92,1030.13,2.5,60,70.2,STRONG,100.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,EMA21_Bounce,21 EMA Bounce,HDFCAMC,BUY,2649.7,2649.7,2580.7,2753.2,2822.2,2.5,55,63.9,MODERATE,63.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,825.8,825.8,808.19,852.21,869.82,2.5,60,60.6,MODERATE,55.0,Fast Moving Consumer Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,4516.2,4516.2,4407.71,4678.93,4787.42,2.5,55,53.8,MODERATE,47.0,Healthcare,ACCUMULATION,3,CAUTION,OK,TARGET,2026-06-29,4678.93,Target 1 Hit,3.6
2026-06-26,13:02,52WH_Breakout,52-Week High Breakout,OFSS,BUY,10974.5,10974.5,10411.73,13728.46,18184.7,8.0,67,78.1,STRONG,100.0,Information Technology,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,Last30Min_ATH,Near 52W High (EOD),OFSS,BUY,10974.5,10974.5,10411.0,13728.46,18184.7,8.0,64,82.5,ELITE,100.0,Information Technology,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,Last30Min_ATH,Near 52W High (EOD),AUROPHARMA,BUY,1555.2,1555.2,1532.0,1733.86,2022.96,8.0,60,65.1,STRONG,74.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,Failed_Breakout_Short,Failed Breakout Short,PHOENIXLTD,SHORT,1904.6,1904.6,1961.26,1819.61,1762.95,2.5,62,63.6,MODERATE,90.0,Realty,ACCUMULATION,3,CAUTION,OK,STOPPED,2026-06-30,1961.26,Stop Loss Hit,-2.97
2026-06-26,13:02,Failed_Breakout_Short,Failed Breakout Short,ABCAPITAL,SHORT,390.8,390.8,402.94,372.59,360.45,2.5,57,61.6,MODERATE,85.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,Failed_Breakout_Short,Failed Breakout Short,AUBANK,SHORT,1033.85,1033.85,1088.3,952.17,897.72,2.5,57,56.5,MODERATE,63.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,13:02,Failed_Breakout_Short,Failed Breakout Short,AXISBANK,SHORT,1377.2,1377.2,1407.43,1331.86,1301.63,2.5,62,55.4,MODERATE,62.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,EMA21_Bounce,21 EMA Bounce,THERMAX,BUY,4828.8,4828.8,4628.53,5129.21,5329.48,2.5,60,70.9,STRONG,100.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,TARGET,2026-06-29,5129.21,Target 1 Hit,6.22
2026-06-26,15:40,EMA21_Bounce,21 EMA Bounce,ATHERENERG,BUY,998.75,998.75,964.52,1050.1,1069.0,2.1,55,66.4,STRONG,93.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,TARGET,2026-06-29,1050.1,Target 1 Hit,5.14
2026-06-26,15:40,EMA21_Bounce,21 EMA Bounce,SAILIFE,BUY,1221.3,1221.3,1164.96,1305.81,1362.15,2.5,60,64.6,MODERATE,78.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,EMA21_Bounce,21 EMA Bounce,GROWW,BUY,199.79,199.79,193.09,209.84,214.36,2.2,60,64.2,MODERATE,84.0,Financial Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,EMA21_Bounce,21 EMA Bounce,IGIL,BUY,359.7,359.7,341.57,386.9,405.03,2.5,60,56.8,MODERATE,53.0,Services,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,52WH_Breakout,52-Week High Breakout,WELCORP,BUY,1455.1,1455.1,1416.42,1856.58,2506.23,8.0,57,85.6,ELITE,100.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Last30Min_ATH,Near 52W High (EOD),WELCORP,BUY,1455.1,1455.1,1410.1,1856.58,2506.23,8.0,64,90.0,ELITE,100.0,Capital Goods,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Last30Min_ATH,Near 52W High (EOD),SAILIFE,BUY,1221.3,1221.3,1185.2,1275.45,1311.55,2.5,58,78.7,STRONG,78.0,Healthcare,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Failed_Breakout_Short,Failed Breakout Short,ZFCVINDIA,SHORT,2616.0,2616.0,3076.37,1925.45,1465.08,2.5,62,62.7,MODERATE,67.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Failed_Breakout_Short,Failed Breakout Short,KAJARIACER,SHORT,1196.6,1196.6,1241.48,1129.28,1084.4,2.5,65,59.3,MODERATE,89.0,Consumer Durables,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Failed_Breakout_Short,Failed Breakout Short,TIINDIA,SHORT,3054.0,3054.0,3367.66,2583.51,2269.85,2.5,57,50.9,MODERATE,64.0,Automobile and Auto Components,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
2026-06-26,15:40,Failed_Breakout_Short,Failed Breakout Short,CASTROLIND,SHORT,185.37,185.37,189.39,179.34,175.32,2.5,57,42.8,WEAK,45.0,Oil Gas & Consumable Fuels,ACCUMULATION,3,CAUTION,OK,OPEN,,,,
