Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-23,13:35,EMA21_Bounce,21 EMA Bounce,OFSS,BUY,9862.5,9862.5,9449.69,10481.72,10584.5,1.7,60,70.9,STRONG,100.0,Information Technology,ACCUMULATION,2,CAUTION,OK,TARGET,2026-06-24,10481.72,Target 1 Hit,6.28
2026-06-23,13:35,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,821.05,821.05,798.49,854.89,877.45,2.5,60,61.5,MODERATE,69.0,Fast Moving Consumer Goods,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-23,13:35,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,543.25,543.25,524.41,571.51,590.35,2.5,60,60.5,MODERATE,85.0,Pharma,ACCUMULATION,2,CAUTION,OK,STOPPED,2026-06-29,524.41,Stop Loss Hit,-3.47
2026-06-23,13:35,EMA21_Bounce,21 EMA Bounce,DRREDDY,BUY,1301.3,1301.3,1272.71,1344.18,1345.0,1.5,60,60.2,MODERATE,51.0,Healthcare,ACCUMULATION,2,CAUTION,OK,TARGET,2026-06-25,1344.18,Target 1 Hit,3.3
2026-06-23,13:35,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,4514.1,4514.1,4394.21,4693.94,4813.83,2.5,55,54.0,MODERATE,58.0,Healthcare,ACCUMULATION,2,CAUTION,OK,TARGET,2026-06-29,4693.94,Target 1 Hit,3.98
2026-06-23,13:35,52WH_Breakout,52-Week High Breakout,LAURUSLABS,BUY,1481.0,1481.0,1435.96,1788.32,2285.6,8.0,57,84.8,ELITE,100.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-23,13:35,52WH_Breakout,52-Week High Breakout,AUROPHARMA,BUY,1534.2,1534.2,1491.76,1597.86,1699.89,3.9,62,65.0,STRONG,83.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-23,13:35,Last30Min_ATH,Near 52W High (EOD),LAURUSLABS,BUY,1481.0,1481.0,1435.0,1788.32,2285.6,8.0,64,89.2,ELITE,100.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-23,13:35,Last30Min_ATH,Near 52W High (EOD),AUROPHARMA,BUY,1534.2,1534.2,1492.2,1597.2,1699.89,3.9,64,69.4,STRONG,83.0,Healthcare,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
2026-06-23,13:35,Failed_Breakout_Short,Failed Breakout Short,NIACL,SHORT,195.1,195.1,221.08,156.13,130.15,2.5,62,66.6,STRONG,100.0,Financial Services,ACCUMULATION,2,CAUTION,OK,OPEN,,,,
