Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,GRASIM,BUY,3089.5,3089.5,3018.61,3195.84,3197.5,1.5,45,89.7,ELITE,83.0,Construction Materials,PANIC,-6,BLOCKED,OK,TARGET,2026-06-17,3195.84,Target 1 Hit,3.44
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,NAVINFLUOR,BUY,7157.0,7157.0,6872.79,7583.32,8078.13,3.2,50,83.0,ELITE,84.0,Chemicals,PANIC,-6,BLOCKED,OK,TARGET,2026-06-22,7583.32,Target 1 Hit,5.96
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,EICHERMOT,BUY,7179.5,7179.5,6993.23,7458.91,7645.18,2.5,50,80.8,ELITE,55.0,Automobile and Auto Components,PANIC,-6,BLOCKED,OK,TARGET,2026-06-15,7458.91,Target 1 Hit,3.89
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,AUROPHARMA,BUY,1464.1,1464.1,1437.86,1503.46,1513.4,1.9,50,80.1,ELITE,82.0,Healthcare,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-15,1437.86,Stop Loss Hit,-1.79
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,JSWSTEEL,BUY,1282.3,1282.3,1248.05,1333.68,1367.93,2.5,50,79.4,STRONG,75.0,Metals & Mining,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-23,1248.05,Stop Loss Hit,-2.67
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,BIOCON,BUY,415.95,415.95,407.34,428.86,436.9,2.4,45,73.1,STRONG,68.0,Healthcare,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-17,407.34,Stop Loss Hit,-2.07
2026-06-11,14:29,EMA21_Bounce,21 EMA Bounce,DIVISLAB,BUY,6655.5,6655.5,6545.59,6960.5,6968.0,2.8,45,72.2,STRONG,66.0,Healthcare,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-29,6545.59,Stop Loss Hit,-1.65
2026-06-11,14:29,Last30Min_ATH,Near 52W High (EOD),NAVINFLUOR,BUY,7157.0,7157.0,6987.5,7525.0,8078.13,5.4,33,40.0,WEAK,84.0,Chemicals,PANIC,-6,BLOCKED,OK,TARGET,2026-06-19,7525.0,Target 1 Hit,5.14
2026-06-11,14:29,Last30Min_ATH,Near 52W High (EOD),JSWSTEEL,BUY,1282.3,1282.3,1261.0,1314.25,1335.55,2.5,33,36.4,WEAK,75.0,Metals & Mining,PANIC,-6,BLOCKED,OK,TARGET,2026-06-15,1314.25,Target 1 Hit,2.49
2026-06-11,14:29,Last30Min_ATH,Near 52W High (EOD),TORNTPHARM,BUY,4572.2,4572.2,4431.1,4783.85,5010.22,3.1,37,32.1,WEAK,64.0,Healthcare,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-17,4431.1,Stop Loss Hit,-3.09
2026-06-11,14:29,Failed_Breakout_Short,Failed Breakout Short,INDHOTEL,SHORT,655.7,655.7,684.35,612.73,584.08,2.5,72,68.5,STRONG,67.0,Consumer Services,PANIC,-6,IDEAL,OK,STOPPED,2026-06-15,684.35,Stop Loss Hit,-4.37
2026-06-11,14:29,Failed_Breakout_Short,Failed Breakout Short,ADANIPORTS,SHORT,1787.1,1787.1,1869.29,1663.81,1581.62,2.5,72,65.6,STRONG,100.0,Services,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-11,14:29,Failed_Breakout_Short,Failed Breakout Short,RECLTD,SHORT,336.85,336.85,357.24,306.27,285.88,2.5,72,62.4,MODERATE,61.0,Financial Services,PANIC,-6,IDEAL,OK,STOPPED,2026-06-16,357.24,Stop Loss Hit,-6.05
2026-06-11,14:29,Failed_Breakout_Short,Failed Breakout Short,CANBK,SHORT,131.52,131.52,139.48,119.58,111.62,2.5,72,60.5,MODERATE,46.0,Financial Services,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-11,17:08,EMA21_Bounce,21 EMA Bounce,CUB,BUY,256.8,256.8,249.33,268.0,275.47,2.5,50,91.2,ELITE,65.0,Financial Services,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-12,249.33,Stop Loss Hit,-2.91
2026-06-11,17:08,EMA21_Bounce,21 EMA Bounce,NEULANDLAB,BUY,16973.0,16973.0,16471.43,17725.36,18226.93,2.5,50,89.5,ELITE,100.0,Healthcare,PANIC,-6,BLOCKED,OK,TARGET,2026-06-23,17725.36,Target 1 Hit,4.43
2026-06-11,17:08,EMA21_Bounce,21 EMA Bounce,VIJAYA,BUY,1279.2,1279.2,1231.44,1375.0,1379.3,2.1,50,87.5,ELITE,100.0,Healthcare,PANIC,-6,BLOCKED,OK,TARGET,2026-06-19,1375.0,Target 1 Hit,7.49
2026-06-11,17:08,EMA21_Bounce,21 EMA Bounce,LALPATHLAB,BUY,1593.5,1593.5,1531.18,1686.98,1749.3,2.5,50,86.0,ELITE,84.0,Healthcare,PANIC,-6,BLOCKED,OK,TARGET,2026-06-16,1686.98,Target 1 Hit,5.87
2026-06-11,17:08,EMA21_Bounce,21 EMA Bounce,GRANULES,BUY,763.15,763.15,739.45,798.7,822.4,2.5,50,85.5,ELITE,100.0,Healthcare,PANIC,-6,BLOCKED,OK,STOPPED,2026-06-17,739.45,Stop Loss Hit,-3.11
