Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-12,13:58,VCP,VCP (Minervini v2),POLYCAB,BUY,9554.0,9833.0,9249.52,11775.06,14917.56,8.0,44,38.5,WEAK,100.0,Capital Goods,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,VCP,VCP (Minervini v2),KEI,BUY,5369.5,5476.3,5042.16,6427.59,7966.89,5.7,39,36.4,WEAK,100.0,Capital Goods,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,530.7,530.7,510.98,560.28,580.0,2.5,50,90.5,ELITE,89.0,Pharma,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,ADANIPORTS,BUY,1812.9,1812.9,1758.33,1894.76,1949.33,2.5,50,90.1,ELITE,100.0,Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,NAM-INDIA,BUY,1089.1,1089.1,1028.35,1180.22,1240.97,2.5,50,89.3,ELITE,100.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,LT,BUY,4049.3,4049.3,3883.61,4297.84,4463.53,2.5,55,87.7,ELITE,75.0,Construction,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,917.35,917.35,878.34,975.86,1014.87,2.5,55,86.3,ELITE,76.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,GNFC,BUY,503.85,503.85,487.61,528.21,539.6,2.2,45,86.2,ELITE,88.0,Chemicals,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,LICHSGFIN,BUY,559.5,559.5,534.95,596.32,620.87,2.5,55,84.9,ELITE,80.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,BSE,BUY,4041.1,4041.1,3830.84,4356.49,4566.75,2.5,45,84.8,ELITE,100.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,ABCAPITAL,BUY,358.1,358.1,336.62,390.32,411.8,2.5,50,82.1,ELITE,79.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,POLYCAB,BUY,9554.0,9554.0,9262.43,9991.36,10282.93,2.5,50,81.5,ELITE,100.0,Capital Goods,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,BANDHANBNK,BUY,204.6,204.6,191.15,224.77,238.22,2.5,50,81.5,ELITE,85.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,EICHERMOT,BUY,7312.0,7312.0,7091.2,7643.2,7864.0,2.5,45,80.3,ELITE,65.0,Automobile and Auto Components,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,NMDC,BUY,90.93,90.93,88.14,95.12,97.91,2.5,50,75.7,STRONG,80.0,Metals & Mining,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,819.05,819.05,800.71,846.56,864.9,2.5,50,74.1,STRONG,72.0,Fast Moving Consumer Goods,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,EMA21_Bounce,21 EMA Bounce,SUNPHARMA,BUY,1807.7,1807.7,1776.76,1857.8,1882.0,2.4,45,70.3,STRONG,53.0,Healthcare,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,Last30Min_ATH,Near 52W High (EOD),ADANIPORTS,BUY,1812.9,1812.9,1777.9,1865.4,1900.4,2.5,33,47.1,WEAK,100.0,Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,Last30Min_ATH,Near 52W High (EOD),BANDHANBNK,BUY,204.6,204.6,194.4,219.9,230.1,2.5,33,38.5,WEAK,85.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-06-12,13:58,Last30Min_ATH,Near 52W High (EOD),AXISBANK,BUY,1356.3,1356.3,1318.5,1413.0,1450.8,2.5,33,37.1,WEAK,75.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
