Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-08,14:43,VCP,VCP (Minervini v2),ADANIPORTS,BUY,1805.0,1842.8,1735.58,2182.27,2731.57,8.0,44,46.5,WEAK,100.0,Services,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,14:43,EMA21_Bounce,21 EMA Bounce,METROPOLIS,BUY,529.65,529.65,510.57,558.27,565.0,1.9,50,89.8,ELITE,98.0,Pharma,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,14:43,EMA21_Bounce,21 EMA Bounce,APOLLOHOSP,BUY,8358.5,8358.5,8062.76,8802.11,9097.85,2.5,45,81.1,ELITE,78.0,Healthcare,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,14:43,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,4410.4,4410.4,4286.41,4596.38,4720.37,2.5,50,69.9,STRONG,66.0,Healthcare,PANIC,-7,BLOCKED,OK,TARGET,2026-06-11,4596.38,Target 1 Hit,4.22
2026-06-08,14:43,Failed_Breakout_Short,Failed Breakout Short,NAM-INDIA,SHORT,1055.2,1055.2,1156.49,903.27,801.98,2.5,72,68.5,STRONG,100.0,Financial Services,PANIC,-7,IDEAL,OK,OPEN,,,,
2026-06-08,14:43,Failed_Breakout_Short,Failed Breakout Short,CGPOWER,SHORT,903.4,903.4,960.91,817.14,759.63,2.5,77,63.9,MODERATE,100.0,Capital Goods,PANIC,-7,IDEAL,OK,OPEN,,,,
2026-06-08,14:43,Failed_Breakout_Short,Failed Breakout Short,LAURUSLABS,SHORT,1404.7,1404.7,1465.88,1312.93,1251.75,2.5,72,63.9,MODERATE,100.0,Healthcare,PANIC,-7,IDEAL,OK,OPEN,,,,
2026-06-08,14:43,Failed_Breakout_Short,Failed Breakout Short,CANBK,SHORT,131.91,131.91,137.57,123.42,117.76,2.5,72,53.8,MODERATE,42.0,Financial Services,PANIC,-7,IDEAL,OK,STOPPED,2026-06-09,137.57,Stop Loss Hit,-4.29
2026-06-08,16:58,VCP,VCP (Minervini v2),WELSPUNLIV,BUY,142.39,146.0,136.61,160.08,170.04,2.6,45,47.5,WEAK,98.0,Textiles,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-11,136.61,Stop Loss Hit,-6.43
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,VBL,BUY,522.15,522.15,505.05,547.8,564.9,2.5,50,91.1,ELITE,95.0,Fast Moving Consumer Goods,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,WELSPUNLIV,BUY,142.39,142.39,136.07,151.87,158.19,2.5,50,90.5,ELITE,98.0,Textiles,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-11,136.07,Stop Loss Hit,-4.44
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,CARBORUNIV,BUY,1054.5,1054.5,1003.88,1130.43,1166.4,2.2,45,85.5,ELITE,100.0,Capital Goods,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-10,1003.88,Stop Loss Hit,-4.8
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,RADICO,BUY,3484.9,3484.9,3382.46,3638.56,3741.0,2.5,45,85.5,ELITE,100.0,Fast Moving Consumer Goods,PANIC,-7,BLOCKED,OK,TARGET,2026-06-15,3638.56,Target 1 Hit,4.41
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,BELRISE,BUY,215.72,215.72,207.12,228.62,237.22,2.5,45,84.8,ELITE,80.0,Automobile and Auto Components,PANIC,-7,BLOCKED,OK,TARGET,2026-06-09,228.62,Target 1 Hit,5.98
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,NEULANDLAB,BUY,16964.0,16964.0,16144.5,18193.25,19012.75,2.5,50,84.8,ELITE,100.0,Healthcare,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,ABSLAMC,BUY,1044.2,1044.2,1008.33,1098.01,1133.88,2.5,50,82.8,ELITE,87.0,Financial Services,PANIC,-7,BLOCKED,OK,TARGET,2026-06-10,1098.01,Target 1 Hit,5.15
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,ANTHEM,BUY,773.1,773.1,738.41,825.14,859.83,2.5,45,82.5,ELITE,94.0,Healthcare,PANIC,-7,BLOCKED,OK,OPEN,,,,
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,MAHABANK,BUY,79.61,79.61,76.87,83.72,86.46,2.5,50,80.9,ELITE,92.0,Financial Services,PANIC,-7,BLOCKED,OK,TARGET,2026-06-09,83.72,Target 1 Hit,5.16
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,ENGINERSIN,BUY,239.37,239.37,227.07,257.82,270.12,2.5,50,79.3,STRONG,95.0,Construction,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-11,227.07,Stop Loss Hit,-5.14
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,BANKINDIA,BUY,140.08,140.08,137.3,144.25,147.03,2.5,45,74.7,STRONG,42.0,Financial Services,PANIC,-7,BLOCKED,OK,TARGET,2026-06-09,144.25,Target 1 Hit,2.98
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,JBCHEPHARM,BUY,2172.8,2172.8,2101.92,2279.12,2350.0,2.5,50,73.3,STRONG,74.0,Healthcare,PANIC,-7,BLOCKED,OK,TARGET,2026-06-12,2279.12,Target 1 Hit,4.89
2026-06-08,16:58,EMA21_Bounce,21 EMA Bounce,AMBER,BUY,7750.0,7750.0,7478.59,8157.12,8277.5,1.9,45,70.9,STRONG,58.0,Consumer Durables,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-11,7478.59,Stop Loss Hit,-3.5
2026-06-08,16:58,52WH_Breakout,52-Week High Breakout,KIMS,BUY,801.2,801.2,783.74,827.39,918.87,6.7,42,38.0,WEAK,83.0,Healthcare,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-09,783.74,Stop Loss Hit,-2.18
2026-06-08,16:58,Last30Min_ATH,Near 52W High (EOD),TATATECH,BUY,779.6,779.6,761.45,947.82,1220.02,8.0,39,53.0,MODERATE,100.0,Information Technology,PANIC,-7,BLOCKED,OK,STOPPED,2026-06-09,761.45,Stop Loss Hit,-2.33
2026-06-08,16:58,Failed_Breakout_Short,Failed Breakout Short,TTML,SHORT,43.48,43.48,48.58,35.83,30.73,2.5,72,71.7,STRONG,79.0,Telecommunication,PANIC,-7,IDEAL,OK,OPEN,,,,
2026-06-08,16:58,Failed_Breakout_Short,Failed Breakout Short,ANANTRAJ,SHORT,537.3,537.3,605.53,434.95,366.72,2.5,72,71.5,STRONG,81.0,Realty,PANIC,-7,IDEAL,OK,OPEN,,,,
2026-06-08,16:58,Failed_Breakout_Short,Failed Breakout Short,EMCURE,SHORT,1719.6,1719.6,1811.74,1581.39,1489.25,2.5,72,70.9,STRONG,100.0,Healthcare,PANIC,-7,IDEAL,OK,STOPPED,2026-06-10,1811.74,Stop Loss Hit,-5.36
2026-06-08,16:58,Failed_Breakout_Short,Failed Breakout Short,RPOWER,SHORT,27.25,27.25,29.28,24.2,22.17,2.5,72,70.9,STRONG,100.0,Power,PANIC,-7,IDEAL,OK,OPEN,,,,
